lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y
75.3,184.1,1996.08,1961.69896,140,151.68,168.24,121.149,244.892,250.641,241.897,197.71,241.87,244.854,215.344,550.937,553.829,756.942,977.632,550.881,745.197,954.165,103.422,103.437,121.19,121.166,1027.66,1018.81,974.795,1045.21,1027.71,995.344
70.5,180.3,2018.16,1985.54824,138,150.48,167.52,121.164,247.633,250.661,244.661,194.757,244.687,247.742,218.337,550.937,553.812,756.902,977.652,550.896,745.11,954.117,103.398,103.409,118.227,121.141,1024.76,1015.9,974.763,1045.23,1027.73,995.355
69.4,177.2,2101.92,1492.66312,144,150.72,169.92,121.17,247.641,250.717,241.88,197.556,244.658,244.848,203.641,553.9,556.774,759.789,977.632,553.87,748.11,954.166,103.417,103.434,121.136,121.206,1024.74,1015.88,974.786,1045.22,1027.72,995.341
70.2,170.2,2158.08,1874.2516,146,151.92,172.8,121.195,244.909,250.662,241.9,197.617,241.898,247.709,215.337,553.9,556.777,759.817,977.652,553.874,748.136,954.167,103.422,103.45,118.27,121.18,1024.73,1013.01,977.576,1045.21,1027.71,998.136
71.8,169.1,2014.8,2375.08648,146,151.2,173.28,121.202,244.914,250.642,241.845,197.733,244.671,250.699,215.335,553.888,556.742,762.689,977.698,553.867,753.941,954.14,103.402,103.425,118.225,121.158,1024.74,1015.88,974.788,1045.23,1027.71,998.123
76.3,172.6,2043.6,2013.3724,144,150.72,171.36,121.165,244.888,250.655,244.738,203.616,241.828,250.649,215.366,553.814,553.866,759.833,977.701,553.799,751.049,954.197,103.408,103.41,121.14,121.16,1024.76,1015.88,977.571,1045.25,1027.75,998.172
89.2,173.2,2135.04,1818.60328,144,150.48,169.68,121.136,247.629,250.694,247.733,218.336,244.684,250.662,212.388,550.958,553.833,759.797,977.648,550.92,751.01,954.148,103.4,103.4,121.175,121.193,1024.68,1012.99,974.763,1045.26,1027.74,995.354
95.1,171.1,2275.08,1484.71336,144,149.76,167.76,121.13,247.62,250.658,250.745,230.027,244.646,250.709,218.322,550.951,553.813,759.821,977.701,550.908,753.942,954.16,103.405,103.398,121.127,121.102,1024.73,1015.87,974.812,1045.24,1027.75,995.372
95.7,163.7,2287.68,1844.44,144,150,166.56,121.175,244.904,250.629,268.191,244.861,244.654,253.627,224.196,553.885,556.768,759.858,977.678,553.847,759.853,954.209,103.4,103.407,121.096,121.124,1024.72,1015.87,977.587,1045.26,1027.76,998.125
90.5,159.3,2264.76,1834.5028,152,151.68,168,121.134,247.678,253.569,268.344,253.574,244.7,250.641,230.052,553.787,553.825,762.702,977.662,550.95,756.893,957.031,103.404,103.39,121.146,121.095,1021.85,1010.06,977.632,1045.23,1027.72,995.355
87,158.5,2389.08,2325.40048,154,151.68,167.76,118.274,247.677,250.772,274.187,271.228,244.655,241.772,244.748,550.937,553.785,762.704,977.616,550.888,756.95,954.133,103.392,103.372,118.238,121.096,1024.75,1015.87,974.756,1045.19,1027.72,995.346
84.7,157.1,2433,2488.37056,154,150.72,166.56,118.223,247.742,256.557,291.948,300.708,244.649,256.575,277.218,550.942,553.785,762.683,977.643,550.91,759.889,957.044,103.341,103.362,123.998,121.196,1024.69,1013,977.636,1045.24,1027.73,995.334
85.8,155.6,2436.6,2383.03624,152,150.24,165.36,118.248,247.801,259.485,297.876,321.289,244.749,271.221,297.878,553.793,553.84,762.802,977.615,550.935,762.713,957.057,103.356,103.373,124.003,121.186,1027.67,1018.83,977.603,1045.26,1027.75,995.312
87.9,154.5,2475.36,2176.34248,156,150.24,165.12,118.239,247.769,256.579,315.534,342.09,244.711,291.74,330.124,550.899,553.78,762.743,977.6,550.844,756.884,957.048,103.397,103.344,124.004,121.145,1024.78,1015.93,977.647,1045.26,1027.75,995.28
90.8,152.9,2462.04,1973.6236,158,150.72,166.32,118.239,250.661,265.296,335.961,377.232,244.902,303.669,362.391,553.8,553.872,762.772,977.611,550.903,759.877,957.138,103.357,103.337,121.102,121.14,1024.84,1018.8,977.716,1042.44,1027.65,995.271
95.5,151.2,2476.2,2245.90288,158,152.4,168,118.243,250.764,265.36,344.874,406.657,247.681,318.255,383.178,553.787,553.837,762.743,977.636,550.89,753.949,960.009,100.63,100.627,118.277,118.24,1024.83,1018.8,977.728,1045.25,1027.76,995.336
99.5,151.2,2507.52,2889.83344,168,152.64,167.52,118.231,256.613,268.266,362.383,433.024,247.839,338.836,409.505,550.928,553.811,762.735,977.616,550.845,753.926,959.983,103.333,100.589,121.157,118.274,1024.7,1015.87,977.718,1045.26,1027.76,995.313
96.5,149.7,2503.68,2824.24792,170,152.4,166.08,115.302,262.484,271.18,380.188,459.61,250.621,341.977,433.137,553.81,553.905,762.817,977.649,550.905,754.01,962.927,100.58,100.56,115.289,118.265,1027.65,1018.83,977.781,1045.25,1027.76,995.345
92.9,148,2487.48,2553.95608,172,151.92,164.64,115.261,265.346,271.215,392.003,483.154,250.723,359.538,453.812,553.828,553.886,762.862,977.582,550.927,759.808,960.047,100.527,100.509,112.387,118.178,1024.77,1015.95,980.556,1045.23,1027.72,995.288
93.4,147.1,2474.76,2345.27488,174,150.72,162.48,115.241,265.412,271.271,391.999,506.624,253.582,365.488,477.225,553.87,556.756,762.762,977.6,550.941,759.801,962.933,100.498,100.507,112.316,115.294,1024.79,1015.96,980.599,1045.23,1027.73,995.297
91.9,145.7,2451.96,1967.66128,180,151.68,163.2,112.399,268.234,271.392,409.535,527.259,253.66,368.447,486.134,556.785,559.716,765.66,977.641,553.825,759.868,965.887,100.445,100.46,112.307,115.286,1024.8,1018.8,980.673,1045.26,1027.76,995.338
90.5,146.3,2483.04,2478.43336,188,152.4,163.92,112.313,268.295,274.236,427.219,539.141,253.678,386.03,506.641,556.838,559.755,762.875,977.6,553.905,759.885,962.976,97.6603,97.6311,112.34,115.341,1024.81,1018.81,980.618,1045.27,1030.6,995.296
85.3,146.7,2507.52,2887.846,198,148.56,159.84,109.435,268.303,274.249,424.289,553.732,256.519,386.153,515.586,556.782,559.712,762.828,977.619,553.848,753.994,962.906,97.6041,97.5835,112.413,118.225,1024.77,1015.95,980.566,1045.25,1027.76,995.316
85.2,143.1,2416.56,1381.36648,188,152.16,163.68,109.431,268.302,274.253,433.195,559.769,256.533,389.112,527.426,556.8,559.751,765.7,977.677,553.896,759.802,962.964,97.5868,97.5789,112.393,118.247,1024.65,1013.01,980.589,1045.27,1027.77,998.123
82.5,146.6,2500.56,2770.58704,196,151.44,161.76,109.433,268.297,271.381,433.062,574.48,259.502,406.618,547.844,565.623,568.574,765.714,977.619,562.654,762.757,960.001,97.5937,94.7269,112.358,115.264,1021.88,1012.97,977.748,1045.28,1030.63,995.313
80.5,144.3,2462.4,2138.58112,198,151.92,161.52,109.405,268.337,274.209,439.011,577.444,259.451,403.761,547.994,565.603,568.559,765.665,977.658,562.644,762.877,957.077,94.6806,94.6943,109.449,112.376,1024.7,1015.88,977.603,1045.28,1030.6,995.366
79.7,141.5,2452.08,1967.66128,192,155.04,164.88,109.38,268.301,271.421,436.139,577.526,256.614,412.486,550.968,568.528,571.423,765.716,977.64,565.616,762.827,957.126,94.6416,94.6312,109.464,112.337,1024.73,1015.88,977.678,1045.25,1027.76,995.329
78.3,140,2486.52,2538.05656,184,157.44,169.44,109.351,268.323,271.43,433.203,580.281,259.527,412.515,553.729,565.576,568.505,762.89,977.664,562.66,762.72,959.999,94.6409,91.7826,109.445,112.311,1024.79,1015.92,977.709,1045.25,1027.75,995.358
76.2,139.7,2504.76,2881.88368,182,158.4,172.08,109.341,268.352,274.192,436.045,580.328,262.435,415.556,553.916,568.557,571.47,765.751,977.631,565.64,762.759,960.011,91.7463,91.6903,109.366,109.476,1024.73,1015.9,977.763,1045.25,1027.73,995.337
73.5,138.6,2501.76,2871.94648,180,156.96,172.08,106.618,268.342,271.399,433.143,580.367,265.308,412.615,553.811,562.696,568.513,765.757,977.644,562.64,762.692,960.009,91.7303,88.8777,109.371,109.46,1024.8,1015.94,977.756,1045.23,1027.7,995.368
73.1,136.8,2481.72,2516.19472,178,156.24,172.08,106.62,268.39,274.177,436.017,580.399,265.37,421.364,556.84,565.581,568.503,765.695,977.625,562.674,762.833,957.092,91.699,88.8725,109.408,109.431,1024.68,1013,977.637,1045.23,1027.69,998.123
72.1,135.7,2481.36,2486.38312,178,153.6,168,106.61,268.312,271.371,433.036,577.534,262.443,424.286,559.734,559.741,562.673,765.75,977.623,559.726,762.774,960.043,88.8535,88.8402,109.349,109.405,1027.64,1018.82,977.766,1045.21,1027.7,995.37
72.9,132.7,2368.32,1641.72112,166,155.04,169.44,106.595,268.238,271.305,433.045,580.308,259.517,418.41,556.849,565.581,568.501,765.698,977.712,562.683,762.881,959.999,88.8362,88.842,106.594,112.331,1024.71,1015.89,977.739,1045.26,1027.75,998.159
72.9,134.3,2265.84,2204.16664,166,155.28,168.72,106.599,268.218,271.272,430.243,577.51,259.491,412.552,559.719,559.749,562.685,765.653,977.659,559.724,762.835,957.114,88.8592,88.8128,109.351,109.437,1024.81,1015.96,977.676,1045.26,1027.76,998.131
71.9,134.7,2356.2,2549.9812,168,154.8,167.52,106.606,268.25,271.318,433.079,577.513,259.507,412.524,556.858,562.69,565.633,765.759,977.658,562.641,762.732,957.075,88.8731,88.8043,109.369,109.456,1024.72,1015.87,977.637,1045.27,1027.78,995.355
70,134.4,2333.28,2430.7348,172,152.64,164.4,106.606,268.301,271.373,433.195,577.448,262.438,424.325,559.725,562.675,565.622,765.739,977.649,562.639,759.861,960.057,88.8602,88.8148,106.609,109.482,1024.81,1015.96,977.768,1045.26,1027.75,995.355
69.5,132.8,1934.28,1723.20616,168,152.88,164.16,106.629,268.315,271.364,436.006,577.448,262.483,421.424,556.855,562.659,565.593,765.778,977.723,562.682,759.824,960.039,91.7063,91.6941,109.38,109.514,1024.82,1015.96,977.773,1045.28,1027.77,998.183
69.6,132.5,1655.04,1808.66608,164,151.92,163.44,109.345,268.294,271.361,433.197,577.498,262.431,421.388,559.676,565.618,568.515,765.762,977.719,565.614,762.764,957.1,91.7431,91.7297,109.451,112.342,1024.8,1015.92,977.685,1045.31,1030.59,998.128
71.5,132,1559.64,1446.952,162,153.36,164.64,109.348,268.307,271.373,436.086,580.326,262.387,415.588,556.806,562.685,565.623,765.763,977.622,562.656,762.791,957.129,91.726,91.7363,109.407,109.491,1024.78,1015.92,977.712,1045.26,1027.73,995.36
73.8,134.2,1970.88,2039.20912,166,153.84,165.12,109.347,268.272,271.416,436.055,577.529,259.472,412.504,553.959,565.571,565.622,765.745,977.682,562.675,762.791,960.038,91.756,91.764,109.441,112.347,1024.76,1015.92,977.77,1045.3,1030.59,998.169
78.4,134.8,1700.88,2285.65168,168,153.6,165.6,109.365,268.316,274.196,436.209,580.303,259.521,412.608,553.947,568.567,571.437,765.742,977.68,568.51,762.831,959.968,94.6348,94.66,112.341,115.253,1024.71,1015.88,977.706,1045.26,1027.77,995.365
78.8,134.6,1188.12,2540.044,170,151.2,163.68,109.402,268.342,274.278,436.173,580.268,259.512,412.531,550.971,562.647,565.563,762.896,977.669,559.754,762.801,960.05,94.6891,94.7052,112.319,115.286,1024.73,1015.89,980.556,1045.25,1027.75,995.354
81.7,133,971.64,1613.89696,164,151.44,163.2,109.449,268.269,271.426,433.136,577.394,259.478,409.693,550.949,565.562,565.633,762.864,977.624,562.639,762.781,960.003,94.6985,94.7313,112.299,115.27,1024.75,1015.89,977.769,1045.26,1027.75,995.313
80.6,136.8,738.24,1673.52016,160,150.24,161.52,109.494,268.196,271.343,433.129,574.378,256.533,406.663,547.94,559.723,562.657,765.669,977.59,556.813,762.7,965.845,97.5604,97.6161,112.38,115.276,1021.87,1012.97,980.661,1045.22,1027.72,995.303
86.5,140.3,159.24,1387.3288,152,152.4,163.92,109.513,265.441,271.307,433.124,571.373,253.622,391.974,533.238,556.827,559.746,762.884,977.673,556.756,759.838,962.906,97.5863,97.6399,112.404,115.3,1021.89,1013,980.604,1045.25,1027.75,998.134
92.1,148.1,100,2237.95312,158,152.64,164.64,112.302,268.191,271.292,436.03,559.786,256.603,394.868,527.425,556.836,559.704,762.849,977.656,556.765,759.862,959.961,97.6762,100.461,115.255,118.21,1024.67,1013.01,977.718,1045.22,1027.73,995.367
107,166.2,100,2472.47104,160,152.16,164.16,112.368,265.389,271.235,427.246,550.871,256.514,386.025,506.8,553.846,553.882,762.826,977.612,550.951,762.731,962.902,100.503,100.484,121.12,118.257,1024.73,1015.93,980.568,1045.23,1027.75,995.32
108.1,176.3,100,2339.31256,158,150.72,162.24,115.289,265.361,271.244,427.243,536.172,250.729,374.277,494.931,553.842,553.878,762.832,977.657,550.952,759.847,962.911,100.534,100.557,118.228,118.271,1024.76,1015.94,980.574,1045.27,1027.77,995.356
119.5,188.1,100,1816.61584,154,150.96,162.24,115.335,262.456,268.448,397.856,515.538,250.65,365.541,477.3,553.799,553.862,762.785,977.651,550.901,753.998,968.775,100.55,100.597,121.105,121.124,1024.85,1018.84,983.561,1045.25,1027.75,998.125
118.6,192.9,100,1850.40232,148,150,162.24,118.226,256.619,268.206,380.188,462.589,250.631,344.888,433.015,550.925,553.771,762.71,974.822,550.848,754.009,957.048,103.341,103.354,121.171,121.167,1027.71,1018.84,977.624,1042.45,1027.7,995.271
120.9,200.4,100,1454.90176,144,151.68,163.92,118.251,253.58,265.356,362.456,435.987,247.757,333.078,406.56,550.913,553.777,762.728,977.605,550.823,756.911,962.906,103.368,103.348,121.162,121.163,1027.72,1018.88,977.767,1042.44,1027.7,995.329
113.6,198.6,100,1965.67384,148,151.44,162.72,121.112,250.622,259.513,339.02,406.614,244.91,315.51,380.165,550.916,553.773,762.705,977.603,550.843,751,959.967,103.394,103.378,121.178,121.2,1027.66,1018.82,977.722,1045.21,1027.72,995.313
104,188.6,100,2021.32216,146,148.32,158.88,121.122,247.758,253.641,327.248,377.246,244.826,300.746,350.746,550.956,553.815,759.887,977.648,550.899,756.855,957.057,103.398,103.401,121.151,124.006,1027.69,1018.86,977.627,1045.21,1027.71,995.344
104,181.6,100,1126.97416,138,151.2,161.28,121.129,247.72,253.638,312.517,344.936,244.762,288.928,321.42,550.924,550.945,762.814,977.645,550.893,756.908,960.013,103.404,103.433,121.177,124.042,1024.78,1015.96,980.561,1045.21,1027.7,995.329
100.8,181.3,178.44,2214.10384,144,150.24,159.84,121.133,247.677,250.727,294.903,318.515,244.697,271.362,297.868,550.902,553.792,762.815,977.66,550.826,753.942,957.061,103.407,103.442,121.134,124.002,1027.66,1018.85,977.626,1045.23,1027.71,995.367
134,193.6,249,1834.5028,142,149.28,159.36,121.119,244.894,250.654,286.001,294.948,241.796,259.464,274.325,550.841,550.867,762.72,977.625,547.979,751.039,957.087,103.407,103.429,121.143,121.221,1027.66,1018.82,977.639,1045.22,1027.71,995.325
149,203,832.2,1566.1984,140,150.96,161.76,121.121,244.909,250.657,271.294,274.207,241.882,250.701,262.396,553.814,553.868,762.787,977.624,550.939,753.982,957.073,103.398,103.394,121.156,124.012,1027.64,1018.81,977.641,1045.21,1027.71,995.329
141.8,198.1,1384.32,2222.0536,142,151.2,161.28,121.109,244.9,250.69,265.375,253.652,241.9,247.803,247.794,553.821,553.887,762.775,977.652,553.771,751,954.174,103.42,103.412,121.196,124.056,1024.74,1015.89,974.784,1045.22,1027.71,995.364
125.8,203,2007,2275.71448,142,150.48,160.32,121.113,247.609,250.755,259.535,244.848,241.891,247.81,227.211,553.845,556.741,762.806,977.696,553.792,748.098,957.045,103.397,103.414,121.109,124.106,1024.82,1018.79,977.601,1045.21,1027.69,998.133
115,197.2,2031.84,2178.32992,140,148.32,157.68,121.129,247.611,250.681,247.642,227.077,244.71,238.899,215.36,556.742,556.827,762.775,977.664,553.854,748.049,959.97,103.411,103.434,118.28,124.088,1024.85,1018.82,977.7,1045.22,1027.71,998.128
96.2,188.3,1992.24,1347.58,142,149.52,161.28,121.173,247.618,250.688,241.874,203.673,244.722,241.872,206.557,553.845,556.74,762.841,977.638,553.794,753.961,954.198,103.421,103.417,121.118,121.214,1024.73,1015.89,974.797,1045.25,1027.75,995.357
86.3,177.1,2080.92,1802.70376,150,148.8,162.72,121.154,247.637,250.667,241.8,197.649,244.718,244.717,215.376,553.801,553.865,762.771,974.8,550.924,748.108,954.112,103.405,103.418,121.11,124.054,1024.83,1015.96,974.725,1045.21,1027.71,995.245
86.4,164.8,1862.52,1709.29408,142,147.36,161.04,121.16,247.639,250.63,230.043,177.221,244.741,247.724,206.544,550.834,550.894,759.892,977.648,547.951,750.998,954.19,103.417,103.43,121.126,121.212,1024.78,1015.92,974.781,1045.27,1027.77,995.359
84.1,161.1,2015.16,1206.47176,136,150.48,165.84,121.163,247.695,250.742,230.119,179.981,244.768,244.822,200.573,553.831,553.901,762.694,977.661,553.784,753.997,954.185,103.401,103.428,121.125,123.998,1024.76,1015.9,974.785,1045.29,1030.59,995.337
90.1,156.9,2157.72,2365.14928,146,150.24,165.36,121.158,247.655,250.731,241.768,182.975,244.758,241.813,197.751,553.821,553.866,762.694,977.678,553.796,759.816,957.08,103.395,103.434,118.266,124.008,1024.81,1015.96,977.607,1045.26,1027.77,995.362
94.7,149,2297.16,2245.90288,150,149.52,163.68,121.163,247.65,250.653,244.731,191.819,244.778,241.881,197.676,553.814,553.883,762.755,977.73,550.943,753.988,957.135,103.407,103.434,118.272,121.221,1024.81,1015.93,977.702,1045.29,1027.79,998.152
100.4,147.2,2268.12,2096.84488,154,148.32,162,121.106,247.643,250.676,250.654,200.563,244.714,250.701,221.311,553.785,553.846,762.692,977.713,550.921,753.944,954.173,103.386,103.402,121.133,121.179,1024.75,1015.91,974.787,1045.27,1027.75,998.134
101.3,143.2,2279.4,1776.86704,160,147.84,161.28,118.263,247.633,250.66,247.739,218.257,244.732,247.697,221.34,553.862,556.764,762.717,977.607,553.795,751.031,954.166,103.378,103.416,121.137,124.07,1027.64,1018.81,974.788,1045.23,1027.74,995.333
99.7,141.3,2384.76,1731.15592,172,149.52,162.24,118.272,247.617,250.689,268.299,244.783,244.726,241.779,218.253,550.946,553.83,762.75,977.614,550.882,748.108,957.044,103.338,103.392,118.242,121.141,1024.75,1015.91,977.617,1045.28,1027.78,995.341
96.4,144.9,2446.92,2546.00632,176,149.28,161.76,118.237,247.623,250.738,268.268,250.66,241.899,247.763,224.233,553.809,553.87,759.903,977.65,550.916,751.024,954.153,100.63,103.383,118.276,121.188,1024.77,1015.9,974.799,1045.24,1027.75,998.124
93.9,146.6,2492.88,2508.24496,174,146.4,159.36,118.228,247.669,250.744,274.323,271.342,244.679,259.526,244.737,550.922,553.809,762.741,977.659,550.836,751.019,954.196,103.345,103.389,121.129,121.198,1024.73,1015.88,974.805,1045.25,1027.74,995.339
93.2,148.9,2436.84,1542.34912,172,146.4,159.12,118.234,247.623,250.734,288.903,291.847,244.646,268.39,268.297,550.89,553.778,762.707,977.641,547.975,751.045,957.042,103.356,103.404,121.153,123.994,1027.69,1018.85,977.63,1045.23,1027.73,998.129
97.3,154.8,2443.2,1621.84672,176,146.88,159.12,118.193,247.712,253.647,294.89,318.297,241.901,262.382,280.076,550.862,550.924,762.714,977.641,550.813,756.895,959.991,100.63,103.357,124.049,124.014,1024.82,1015.96,977.727,1045.22,1027.72,995.333
98.4,160.6,2454.96,2023.3096,186,147.36,159.36,118.18,247.798,256.517,312.401,341.815,244.812,283.059,312.492,553.798,553.875,762.804,974.794,550.915,759.82,957.086,103.335,103.353,124.021,124.065,1027.67,1018.83,977.665,1045.24,1027.76,995.225
105.1,166.7,2466.48,2214.10384,196,149.28,160.8,115.319,250.681,262.495,336.052,383.141,244.906,297.793,341.96,550.958,553.829,762.796,977.68,550.898,753.963,957.105,100.544,100.593,121.119,124.058,1027.67,1018.82,977.673,1045.25,1027.75,998.118
106.9,170.3,2507.88,2897.7832,206,149.04,160.8,112.327,256.598,268.327,368.482,447.92,247.771,338.908,409.522,550.925,553.812,762.811,977.669,550.828,759.85,962.941,100.493,100.501,121.18,121.17,1027.74,1021.71,977.777,1045.27,1030.59,998.13
105.2,167.2,2507.88,2897.7832,212,149.04,160.56,109.468,262.416,268.424,383.138,483.276,247.875,353.66,436.099,553.776,553.837,765.674,977.637,550.864,756.884,960.035,97.5732,97.6085,121.136,118.202,1027.77,1021.72,977.764,1045.24,1027.75,995.372
103.7,163.8,2503.32,2822.26048,214,148.08,159.36,109.434,265.324,271.261,400.762,509.695,250.671,365.372,459.651,553.909,556.771,765.669,977.578,553.823,762.72,960.043,97.5564,97.612,118.272,118.267,1024.84,1018.84,980.567,1045.22,1027.72,995.27
97.3,159.1,2485.08,2305.52608,214,147.12,158.88,109.376,265.329,271.263,412.503,530.333,250.695,368.365,483.192,556.819,559.732,765.717,977.637,553.891,762.815,965.865,94.6365,94.6758,115.273,115.294,1024.85,1018.83,980.646,1045.25,1027.74,995.356
92.5,154.4,2461.8,1945.79944,202,147.12,161.52,106.627,265.407,271.342,427.292,550.738,250.736,383.152,503.824,556.76,559.692,762.854,977.615,553.804,762.816,962.918,94.622,94.6588,112.324,115.278,1021.81,1010.08,980.583,1045.27,1027.78,995.348
87.6,151.2,2465.76,2196.21688,196,148.56,164.16,106.563,268.215,271.378,433.055,556.724,256.532,386.174,512.678,556.818,559.744,762.873,977.574,556.741,762.75,960.036,91.7275,91.7403,112.42,115.299,1024.71,1015.88,977.745,1045.23,1027.71,995.248
