lh,rh,ls,rs,w,ll,rl
62.1,69,2173.68,1424.92,133,104.2,169.3333333
61.8,77.8,2023.08,2228.52,135,105.8,165
61.4,75.5,1868.64,817.32,134,104,168.3333333
62.3,76.5,1574.16,2079.56,139,106.4,167.6666667
65.9,78.7,1572.72,1822.8,138,105.6,167
71.3,81.8,1214.52,1462.16,137,104.6,169
70.3,82.5,965.28,2065.84,137,105.6,166.3333333
64.9,80,919.32,764.4,133,103.8,167.3333333
62.5,77.7,1009.32,901.6,132,105.4,171
61.3,78.1,1701,1862,133,108.4,171.3333333
59.7,78.4,1288.68,1685.6,134,108.6,168.6666667
57.7,79.1,1417.44,1197.56,132,107.6,171.3333333
59.1,85.3,1891.2,2169.72,133,109.2,171
57.8,87.2,2105.04,2132.48,133,108.2,169.6666667
57.5,83.5,2141.52,1705.2,134,107.6,169.3333333
58.1,81.4,2267.04,1499.4,134,107.2,168.3333333
58.7,80.6,2256,1622.88,132,106.8,167.3333333
60.5,79.9,2342.52,1285.76,130,106.8,170.3333333
64.5,81.9,2442.96,1703.24,130,108.2,172.6666667
75.1,83.3,2407.68,1399.44,132,110,173.3333333
89.6,81.1,2492.4,1940.4,133,112.6,172
94.4,80,2469.96,1793.4,135,114.6,172
89.2,76.8,2462.76,1642.48,138,114.6,171.6666667
81.7,74.4,2466.12,1707.16,137,113.4,173
75.9,74,2509.08,2391.2,141,113.8,172.3333333
71,73.7,2507.16,2369.64,144,113.2,169.6666667
67,72.3,2446.92,1430.8,147,111,172
66.7,72.8,2493,2185.4,153,112.4,171.6666667
67.5,72.2,2493.84,2167.76,153,112.8,169.6666667
71.3,70.5,2472.72,1938.44,156,111.8,171
74.4,72.9,2511.36,2632.28,160,112,170.3333333
74.5,76.1,2509.92,2649.92,160,111.6,169
75.5,76.1,2492.64,2342.2,159,110.6,169.6666667
77.5,75,2500.44,2471.56,158,110.6,168.6666667
77.8,73.3,2474.04,2044.28,153,109.6,168.3333333
78.4,72.2,2473.32,2069.76,152,109.2,168.3333333
77.7,71.7,2491.8,2373.56,154,109.8,168.6666667
77,71.3,2509.68,2659.72,151,110,168.6666667
73.3,70.3,2493.24,2373.56,148,109.2,168
71.3,69.9,2489.76,2320.64,148,108.8,167.3333333
66.8,69.5,2485.2,2242.24,146,108.4,166.3333333
63.7,69,2476.68,2108.96,142,107.8,163.3333333
59.9,67.7,2417.76,1156.4,138,106,168
59.4,68.9,2507.4,2602.88,140,108.4,167.3333333
58.6,68.1,2490.72,2322.6,138,107.6,167.3333333
58.4,67.5,2491.68,2389.24,136,107.6,167.3333333
58.8,67.3,2474.4,2007.04,133,107,168.6666667
60,66.3,2415.24,1952.16,131,106.8,171
61.2,65.6,2189.16,2395.12,131,107.6,170.3333333
62.9,66,2395.56,2050.16,131,107.4,169.3333333
69.2,68.4,1759.08,2273.6,132,107.4,167.6666667
80.8,72.1,1681.44,1967.84,133,107.2,165.3333333
87.6,75.5,1296.96,1232.84,136,106.2,166
90.2,76,991.08,1440.6,143,107.4,164.6666667
82.1,76.9,866.88,1383.76,144,106.4,166.6666667
83.7,81.5,782.28,2285.36,145,107.6,165
77.2,82.4,752.76,1607.2,140,106.2,166
75.2,81.3,734.64,2012.92,139,106.6,164.3333333
72.7,80.5,851.28,1542.52,136,105.6,165
70.5,79.3,940.44,1895.32,135,106.2,166
68.8,78.5,1020.36,2365.72,135,106.8,165.3333333
67,77.8,1234.8,2330.44,135,106.6,164.6666667
65.6,76.6,1582.44,2071.72,134,106,163
65.1,75,1889.64,1532.72,132,105.4,162.3333333
64,74.8,2154,1477.84,131,105.4,163.3333333
64.8,75.5,2150.4,1952.16,132,106,163
62.9,75.4,2214.96,1834.56,129,105.6,165
63.7,76.6,2407.56,2406.88,129,106.6,164.3333333
63.1,74.9,2361.24,1713.04,128,105.6,164.3333333
63.5,75.4,2446.8,1901.2,129,107.6,163.6666667
67.7,75.6,2452.56,1601.32,128,109.4,166
70.6,74.8,2489.16,2275.56,129,111.8,166.3333333
70.8,74.6,2508,2563.68,131,112.8,163.3333333
69.1,72.4,2424.84,1183.84,130,110,166
69.8,71.9,2472.6,2014.88,134,110.8,166
67.9,71,2486.28,2352,137,110.6,165
65.1,69.9,2461.92,1936.48,139,109.8,166.6666667
63.6,69.8,2497.2,2530.36,144,111.4,166.3333333
63,70.1,2509.44,2749.88,148,112.8,165.6666667
64.5,72.1,2503.2,2649.92,150,112.8,165.6666667
68.6,74.8,2504.52,2677.36,151,112.4,164
69,75.2,2474.4,2195.2,149,111.2,163.3333333
67.8,75.1,2464.92,2038.4,147,110.4,164.6666667
68,75.5,2498.64,2565.64,148,111.2,165
68.6,75.3,2510.4,2657.76,149,110.8,164.3333333
69.2,74.1,2493.48,2359.84,148,110,164
69.8,72.7,2499.12,2446.08,146,110,163.6666667
68.5,71.5,2499.6,2455.88,145,109.8,162.3333333
64.4,70,2464.8,1936.48,142,108.4,163.6666667
61.4,70,2503.56,2559.76,142,109.2,164
59.2,69.9,2510.76,2655.8,141,108.8,163.6666667
56.4,70,2508.72,2514.68,140,108.2,162.3333333
55,69.1,2475.12,2052.12,139,107.6,162.6666667
54.6,68.9,2481.72,2152.08,139,107.8,161.6666667
53.8,67.1,2463.36,1865.92,136,107,160.6666667
53.7,67.2,2443.68,1450.4,134,106.4,163
55,68.5,2498.4,2352,135,107.6,163
56.7,67.5,2236.44,2254,132,107.2,162
56.7,66.5,2360.28,1930.6,131,106.4,160.6666667
58.5,68.2,2211.48,1581.72,130,105.8,160.3333333
58.3,72.4,1635,1622.88,132,105.8,162.3333333
59.8,75,1231.92,2208.92,138,108.2,162
61.4,73.1,1001.88,1767.92,138,108.6,162
60.4,72.3,860.16,2187.36,136,108.4,161.3333333
59.8,71.8,888,1562.12,133,107.2,162
57.1,71.8,931.92,1707.16,130,106.8,161
55.9,70,846.24,1364.16,130,105.6,164
55.3,71.6,1065,2167.76,132,107.2,160.3333333
52.8,68.7,1136.4,570.36,129,104.4,164
53.3,69.1,1284.84,1932.56,131,107,161.3333333
51.7,68,1428.12,1272.04,129,106.4,162
51.4,68.2,1781.4,1715,129,107.6,161
51.7,67.6,2038.44,1446.48,128,107.4,162
51.5,68.9,2049.12,2167.76,129,107.8,162.6666667
51.5,69.5,2060.64,1860.04,129,107.8,161.6666667
52.2,68.8,2139.12,1869.84,127,107,161.6666667
56,69.7,2304.24,1993.32,126,106.8,159.6666667
59.2,70,2270.04,1297.52,124,105.4,160.3333333
71.7,71.4,2420.88,1569.96,128,106,161.6666667
96.9,71.9,2496.84,2287.32,131,107.2,161.3333333
106.9,71.9,2500.56,2318.68,133,107.4,161.6666667
102.6,71.8,2506.68,2542.12,135,107,161.3333333
94.4,70.7,2492.28,2402.96,139,106.4,160
82.6,68.5,2457.6,1860.04,142,105,160.3333333
74.8,67.3,2474.52,2124.64,147,105.2,162
72.3,67.8,2508.6,2691.08,153,106,162.3333333
75.7,67.1,2507.4,2702.84,159,105.8,161.3333333
86.6,66.9,2491.56,2414.72,165,105.2,160.3333333
92.9,67.6,2478.72,2189.32,172,104.8,159.3333333
92.5,68.5,2464.56,1979.6,174,104.4,159.6666667
88.1,68.1,2479.32,2259.88,171,104.6,161
83.4,67.8,2510.28,2744,171,106.2,160.6666667
81.3,66.7,2510.4,2777.32,172,106.8,160.3333333
80.4,65.7,2506.68,2691.08,168,107,159.3333333
82,64.9,2490,2312.8,167,106.4,158
83.9,64.1,2462.88,1850.24,166,106,158.6666667
84.8,64.3,2480.4,2152.08,165,106.2,160
83.1,65.4,2509.2,2657.76,164,107.2,156.6666667
77,64.1,2419.56,1223.04,157,104.4,160.3333333
73.5,65.4,2492.4,2397.08,158,106.2,160.3333333
68.3,65.3,2494.32,2401,156,106,159
64.1,64.4,2469.12,1971.76,154,105.2,159.3333333
61.8,64.9,2488.68,2285.36,152,107.2,160.3333333
59.6,64.9,2509.32,2569.56,151,108.2,156.3333333
56.7,63.4,2418.12,1011.36,146,105.6,159.3333333
57.6,64.1,2491.32,2320.64,144,108.2,159
59.3,63.8,2485.32,2091.32,143,108.4,158
56.5,63.3,2283.84,1667.96,138,109,157.6666667
57.6,68.3,2105.04,1620.92,136,108.8,159.6666667
57.2,75,2271.96,2432.36,138,110,159.6666667
55.5,75.1,1901.88,2320.64,138,109.6,159
54.7,81.5,1860,2079.56,142,109,158.6666667
55,81,1297.2,2210.88,143,108.8,157
58,77.5,1110.24,1458.24,142,107,159
61.2,85,1026.96,2222.64,144,108.2,160
61.9,91.7,842.28,2442.16,142,108.6,160
62.8,88.5,909.6,2377.48,140,108.4,158.3333333
59.3,89.2,908.76,1634.64,137,108.2,159.6666667
59.3,86.9,1119.12,1961.96,138,109.6,157.6666667
56.7,83,999.12,1405.32,135,108.8,158.6666667
55.5,81.7,1072.68,1769.88,135,109.2,159.3333333
55.3,81.7,1283.16,2150.12,136,109.6,159
55,81.3,1654.44,2091.32,138,109.2,157
53.6,80.7,1855.92,1473.92,135,107.6,157
54.2,82.1,2013.6,1779.68,133,107.4,156.3333333
55.9,83.4,1993.32,1595.44,131,106.8,158
63.4,87.6,2232.24,2252.04,131,107.6,158.6666667
68.6,86.2,2405.04,2383.36,131,108,159.3333333
66.4,82.8,2454.24,2026.64,131,107.8,159
65,81.2,2483.52,2157.96,130,107.2,159.3333333
65.7,78.6,2497.08,2214.8,132,107.2,157.6666667
64.2,74.8,2457.84,1732.64,134,106,159.6666667
65.4,73,2504.16,2477.44,138,107.2,160
66.5,70.8,2510.16,2632.28,142,107.6,158.6666667
66,68.5,2485.08,2314.76,146,106.2,159
66.9,68.1,2502.12,2448.04,152,106.6,159
67.7,69.3,2499.84,2583.28,157,108.8,157.3333333
66.7,70.7,2466.6,2056.04,159,107.8,158
66.3,70.4,2492.28,2453.92,160,108.2,158.6666667
66.5,69.3,2510.28,2742.04,161,108.8,158.3333333
63.5,68.1,2498.16,2555.84,161,108,158.3333333
61.8,67.4,2499.84,2557.8,160,107.4,158
64.8,66.4,2500.44,2571.52,160,107.2,156.6666667
70.3,65.2,2468.28,2042.32,154,106,156.3333333
77,65.3,2459.16,1897.28,153,105.6,158.3333333
78.7,66.5,2507.28,2685.2,155,107,157.3333333
73.3,66.3,2495.64,2401,155,107,155.6666667
64.3,65.7,2451.36,1762.04,151,105,158
59.2,65.9,2467.08,2022.72,150,105.2,160
56.1,65.8,2469.36,2044.28,150,105,162
54.6,66.5,2509.8,2696.96,159,106,161.6666667
53.6,66.3,2508.12,2657.76,157,106,161.3333333
52.9,66.7,2507.16,2659.72,153,106,160
52.2,65.6,2490.24,2395.12,148,105.8,159.6666667
52.5,64.8,2486.52,2216.76,146,105.4,158.6666667
52.5,64.9,2463.6,1971.76,143,104.8,157.3333333
51.5,64.3,2258.16,1560.16,141,103.8,160
53,66.7,2007.84,2277.52,146,105.4,160.3333333
57.3,66.6,2074.44,2463.72,150,105.2,159.6666667
58.6,72.2,1477.44,2244.2,153,104.6,159.3333333
63.8,77.4,1151.64,1860.04,155,104.2,158
64.6,73.9,1023.84,1562.12,155,103.8,160
62.8,77.6,1074.12,2348.08,156,105.6,159.6666667
60.1,77.3,1061.64,2391.2,153,105.4,159.6666667
58.3,78,1142.4,2365.72,154,105,159
56.7,77.2,1074.24,2140.32,151,104.8,157.3333333
55.5,75.7,1030.68,1536.64,146,104.2,158
55.3,75,1082.52,1860.04,144,104.6,159.3333333
54.8,75,1012.68,2367.68,143,105.2,158.3333333
54,75.6,1049.52,1652.28,140,104.6,158
53.1,76.4,1111.44,1756.16,139,104.2,156.6666667
52.2,79.1,1243.44,1025.08,136,103,157.3333333
52.4,82.7,1506.36,1001.56,137,103.2,158
53.3,87.3,1930.68,1242.64,137,103.4,160.3333333
54,92.4,2100.96,2448.04,138,104.8,159
55.4,91,2177.64,1924.72,137,104,157
56,90.3,2271.36,70,132,103,157.6666667
57.9,89.2,2380.8,70,133,104,157
57.6,85.4,2446.92,1397.48,131,103.6,158.3333333
58.5,81.9,2469.96,1916.88,132,103.6,159.3333333
59.3,81.5,2504.04,2487.24,134,104.6,156
57.8,76.4,2419.32,1121.12,132,102.6,159
60,75,2492.4,2289.28,140,104.4,159.3333333
60.6,72.8,2490.72,2387.28,140,104.2,157.3333333
60.2,70.2,2447.04,1664.04,140,102.4,158.6666667
61.8,70.7,2488.92,2332.4,148,103.6,159.3333333
65.1,70.2,2511.24,2712.64,155,104.8,159
67.5,69.4,2509.2,2679.32,159,106.6,156.6666667
69.1,69,2466.84,2058,159,105.4,156.6666667
67.6,69.8,2472.84,2169.72,157,105.2,156.3333333
65.3,69.3,2459.28,1952.16,154,104.4,157.3333333
64,68.8,2492.04,2463.72,155,105,158
64.3,68.3,2510.52,2677.36,156,105.4,158
65.3,67.7,2509.08,2653.84,157,105,158.3333333
65.4,67.5,2505.72,2614.64,159,104.6,158.3333333
65.4,67.9,2494.92,2448.04,154,104.2,157
64.9,67.9,2461.92,1938.44,148,103,158.6666667
63.4,69,2496.48,2483.32,149,104,159
62.3,68.7,2506.56,2600.92,148,104.4,155.6666667
57,66.4,2425.8,1301.44,142,102.4,157.3333333
55.2,66.9,2470.32,1981.56,142,104.6,157.6666667
53.1,67.3,2476.8,2140.32,141,105.4,157
52.2,66.9,2462.04,1903.16,140,105.6,158.3333333
54.5,67.2,2495.16,2299.08,139,108.8,159
60.2,67.7,2506.44,2514.68,137,110.4,158.3333333
63.1,69.8,2499.48,2397.08,136,109.6,158
61.8,68.9,2306.76,2085.44,133,108.8,157.3333333
61.8,71.2,2243.16,2063.88,131,107.8,156.3333333
57.8,72.9,2391.24,1656.2,129,107.2,159.6666667
59,82.2,2322,2851.8,132,109,158
59.8,88.1,1793.76,2089.36,131,107.6,154.3333333
64.2,82.4,1441.92,768.32,131,105,157.3333333
73.3,85.2,1665.6,1928.64,133,106.8,156.3333333
78.8,95.4,1712.16,1718.92,130,106,155.6666667
80.4,93.9,1534.2,1366.12,130,105.2,159
75.7,96.7,1626.24,2401,136,107.4,157.6666667
71,93.6,1508.4,1952.16,135,108.2,157.3333333
67.3,93.2,1775.16,1879.64,132,109.6,157.3333333
64.8,93.3,1945.8,1909.04,131,110,156
62,97.5,1925.76,1444.52,129,108.8,155.6666667
60.9,103.8,2031.96,1234.8,128,107.6,157.3333333
62.4,115,2168.76,2005.08,129,108.2,157.6666667
65.3,129,2214.72,1897.28,129,107.6,157.3333333
68.1,118.9,2317.68,1818.88,128,107.2,157
71.8,114.1,2310.96,1730.68,128,107,156.6666667
78.4,110.6,2487.12,1820.84,128,107,155
83,104.2,2456.16,1217.16,127,105.8,156.6666667
89,102.7,2497.44,2430.4,130,107,156.3333333
91.7,91.2,2508.6,2538.2,132,107,155.3333333
85.3,82.7,2492.28,2324.56,134,106.4,155.6666667
77.3,78.9,2499.72,2555.84,138,106.2,154.3333333
71.7,75.7,2469.24,2009,139,105.4,155
67.1,73.5,2473.92,2075.64,142,105.4,157
65,72.6,2511.12,2722.44,144,106.8,156.6666667
63.6,71.2,2491.8,2371.6,146,107,157.6666667
66.7,71.7,2507.52,2634.24,151,108.4,157
77.2,74.2,2490.12,2371.6,153,110,155.6666667
84.7,78.1,2471.88,2185.4,155,110,154.6666667
89.4,82.1,2453.04,1873.76,158,109.8,157
95.3,82.9,2509.44,2716.56,162,111.4,157
94.5,81.4,2508.48,2706.76,161,112.8,156.3333333
91.8,80.6,2498.52,2598.96,158,115,156.3333333
91.5,79.9,2496,2583.28,155,117.8,156.3333333
88.7,78.6,2483.04,2371.6,151,119.4,157.3333333
84,77.2,2475.84,2240.28,150,119.8,157
81.8,75.6,2461.68,1993.32,147,119,159.6666667
79.2,74.6,2506.8,2724.4,149,119.6,159.6666667
74.4,73,2484.84,2367.68,149,117.8,160.6666667
69.6,72.1,2493.72,2528.4,149,117.4,159
65.2,70.4,2463.6,2028.6,144,117.8,158.6666667
62.3,70.2,2476.92,2177.56,142,118.6,159.6666667
61.1,70.2,2509.44,2718.52,145,121,159
62.4,70.4,2507.52,2712.64,142,124.2,157.6666667
61,68.8,2460.48,1903.16,138,125.2,160
66.7,68.3,2484.24,2410.8,138,127.4,159.6666667
63.5,67.1,2227.8,2034.48,136,126.2,160
66.9,67.7,2094.24,1756.16,136,124.8,161.6666667
66.1,75.9,2216.52,2244.2,138,124.6,160.6666667
67.1,80,1776.48,1479.8,140,123,162.6666667
65.7,84.5,1474.2,2069.76,142,122.8,163.6666667
63.8,85.1,1198.44,1889.44,140,122.8,165
59.3,79.5,1200.96,1279.88,137,121,168
57.5,79,1147.2,1613.08,138,120.8,170.3333333
57.1,77.7,1244.88,2418.64,142,122.2,170.3333333
56.1,77.1,1059,2420.6,141,121.6,171.3333333
55.2,79.9,978.96,2389.24,139,121.4,168.6666667
53.9,79.2,1150.68,1528.8,136,120,166.6666667
53.3,78.2,1129.2,1275.96,136,119.2,168
53.3,80.2,1490.52,1960,137,119.8,168.6666667
53.8,83.6,1783.56,2318.68,139,120.2,168.6666667
55.3,90.4,2022.36,2363.76,139,119.8,167.6666667
57.4,97.1,2169.24,2250.08,138,119,167
61.8,111.6,2160.48,2099.16,135,118.2,165.6666667
63.6,109.9,2314.92,1666,134,118,166
68.7,111.7,2365.56,1617,133,118.4,166.3333333
73.6,108.6,2446.8,1938.44,133,118.4,165.6666667
74.4,103.5,2498.64,2355.92,132,118.4,165.3333333
78.2,98.9,2490,2471.56,133,118,164.6666667
79.9,91,2484.72,2297.12,134,117.6,163.3333333
75.5,82.2,2458.2,1916.88,136,116.2,164.6666667
73.7,78.8,2495.52,2512.72,140,117.4,165
70.6,76.9,2510.88,2702.84,146,119.2,165
67.7,75.3,2508.6,2730.28,153,119.6,163.3333333
66.2,74.3,2475.6,2199.12,156,118,163.6666667
70.2,74.6,2483.28,2332.4,161,117.8,163.6666667
76.9,74,2473.56,2199.12,164,117.2,165.3333333
86.6,73.9,2501.28,2647.96,167,118.2,165.3333333
89.6,73.8,2508.96,2793,167,118,163
84.1,71.5,2433.6,1575.84,161,115,165.6666667
83.7,72.6,2502.48,2681.28,165,116.8,164.3333333
81.4,73.1,2482.8,2326.52,161,116.2,163
79.6,72.8,2461.44,1979.6,158,115.2,162.6666667
78.2,72.4,2459.88,1965.88,156,114.8,160
75.4,72.1,2413.8,1219.12,152,113,164
74.8,73.3,2507.28,2744,156,116.8,163.3333333
69.1,72.6,2499.12,2600.92,154,117,163
65.3,71.6,2504.04,2667.56,152,116.2,161
61.3,69.9,2465.76,2012.92,152,114.4,162.6666667
59.2,69.7,2502.96,2600.92,150,115.4,164
57.5,69.7,2508.6,2663.64,148,115.4,161.3333333
55.7,67.6,2439,1532.72,143,112.8,163.6666667
56.3,68.3,2470.68,1967.84,142,113.8,165.3333333
58,68.7,2490,2293.2,140,114.4,163.6666667
60.7,68.5,2371.68,1801.24,138,113.2,165
64.3,71,2180.76,2459.8,136,114.4,164.6666667
65.5,86.2,2351.76,2495.08,136,114.4,164.3333333
64.7,104.3,2144.88,2391.2,137,114,162
63.3,106.2,1635.24,1834.56,135,112.6,162
58.6,100.3,1566.96,1811.04,135,112.4,162
59.3,104.2,1723.56,1777.72,134,112.2,164
58.5,105.7,1787.28,2450,136,113.4,164
58.9,105.1,1791.72,2426.48,134,113.2,164.6666667
58.7,106.7,1535.88,2399.04,133,113.2,164.3333333
57.8,114,1428.6,2163.84,132,113.8,163.6666667
55.1,113.8,1280.28,1632.68,130,114.2,164
53.7,113,1383.24,1715,130,118.2,164.6666667
53.5,116.7,1459.2,2246.16,132,123.2,164.3333333
53.2,137.8,2068.2,2455.88,132,124.4,162
53.4,144.1,2089.8,2009,132,122.2,160.3333333
52.9,153.5,2141.64,1470,130,119,160
55,160.8,2247.36,1620.92,129,118.4,160.6666667
62.6,143.2,2266.56,968.24,129,118.2,162.3333333
65.6,126.7,2421.36,2071.72,129,118.4,158.6666667
68.2,105.6,2403.12,897.68,126,115.6,161.6666667
74.7,96.8,2479.56,2132.48,131,118.4,161.3333333
74.7,92.2,2489.76,2381.4,132,118,160
75.6,87.1,2456.4,1803.2,132,117,161.6666667
72,85.1,2477.88,2148.16,134,117,163.3333333
71,84.4,2505,2587.2,137,118.2,164
71.6,82.5,2507.16,2589.16,140,119,164.6666667
71.5,81.3,2506.56,2589.16,141,127.6,164.3333333
74.7,78.8,2492.4,2477.44,143,126.2,163.6666667
84.6,75.8,2462.28,1997.24,145,123.8,165
96,74.2,2482.68,2342.2,147,123,166
98,73.8,2511,2814.56,150,123,166
91.5,73.1,2510.52,2828.28,150,122.4,165.3333333
86.9,72.6,2506.44,2749.88,148,121.8,164.6666667
82,71.8,2497.92,2608.76,146,121.2,162.6666667
77,71,2461.08,1985.48,143,119.6,163.3333333
74,72.2,2482.68,2344.16,145,119.8,164.3333333
73.4,74.4,2509.8,2775.36,145,120,163.6666667
74.3,75.1,2506.8,2714.6,143,119.2,163.6666667
74.8,75.2,2505.72,2726.36,142,120.2,162
71.8,73.7,2487.24,2422.56,141,124.8,159.6666667
67.9,71.8,2444.28,1689.52,139,127.4,161.6666667
66.3,71.9,2490.36,2430.4,139,130,162.3333333
65.7,71.7,2509.92,2665.6,137,129.4,163
69.9,70.9,2509.2,2647.96,136,127.8,164.6666667
73.3,69.4,2492.28,2279.48,135,126.2,165
71.5,69.2,2493.48,2257.92,136,126.4,164
68.3,67.4,2462.28,1803.2,132,124.2,166.3333333
64.8,66.9,2394.96,2232.44,131,125,166.6666667
62.7,66.6,2332.92,2138.36,130,124,165.6666667
61.9,66.6,2448.36,2340.24,137,123,163
58.5,66.7,2214.48,1646.4,134,120.6,163
58.5,68.7,1284.6,1756.16,135,120.4,161.6666667
56.1,68.1,1097.04,1624.84,134,119.6,164.3333333
56.6,69.2,1057.68,2881.2,135,121.6,163.6666667
55.5,69,1043.16,2450,134,120.6,159.6666667
52.9,66.2,760.2,1195.6,132,117.6,162
52.8,67,734.28,2293.2,139,120,160.6666667
52,66.2,794.52,1867.88,137,119.6,159
51.1,65.2,890.16,1403.36,132,119.2,161
51.6,65.6,1158.96,2267.72,132,120.8,161
51.6,65.3,1473,2069.76,132,120.4,160.6666667
52.1,64.8,2025.48,2357.88,132,120,160.6666667
56.3,64.5,1923.84,2375.52,131,119.4,159.3333333
60.5,65,2116.32,1954.12,130,118,158.6666667
64,66.6,2167.32,1713.04,128,117,159
64.9,68.3,2330.28,1526.84,127,116.6,161.3333333
65.4,76.5,2376.36,2395.12,127,118,160.6666667
68.9,75.1,2361.48,1342.6,127,118,160.3333333
67.7,79.2,2399.28,2248.12,128,117.8,160
65.4,79.7,2492.88,2467.64,132,119.8,158.3333333
66.7,78.4,2462.4,1887.48,131,118.2,160.3333333
65.7,78.6,2504.4,2620.52,135,118.6,160
64.9,77.3,2507.04,2591.12,141,118,157
62.1,75.4,2438.52,1487.64,144,115.6,159.6666667
61.3,76.1,2502.36,2510.76,152,117.2,160
59.3,75.1,2500.2,2524.48,156,116.6,159.6666667
57.6,73.2,2466,2026.64,158,115.2,161.6666667
56.7,71.4,2451.84,1777.72,159,115.6,167.3333333
57.4,71.2,2508.72,2751.84,166,118,170
60.8,71.3,2497.68,2585.24,168,118.6,172.6666667
67.2,76.2,2502.36,2644.04,165,118,174
73.1,81.5,2473.32,2175.6,159,116.4,174
74.9,85,2451.96,1828.68,155,115.2,176.6666667
75.3,88,2526.48,3028.2,157,117.4,174.3333333
75.1,85.3,2510.88,2740.08,158,116.4,172.3333333
73.4,81.7,2495.04,2475.48,154,115.2,171.6666667
68.8,78.1,2492.16,2336.32,151,115,170.3333333
65,74.6,2464.2,1891.4,148,113.6,170.3333333
62,73.1,2472.6,2010.96,147,113.6,171.6666667
60.5,73.8,2510.52,2636.2,147,115,171
59.8,77.9,2506.32,2579.36,144,115.6,168
58.8,81.3,2452.08,1681.68,138,114.6,169.3333333
58.6,81.5,2473.32,2077.6,137,114.8,169.3333333
56.9,79.9,2481.36,2065.84,135,114.6,168
56.1,78.8,2466.48,1899.24,132,113.8,170
55,76.7,2435.64,2453.92,132,115,170
56.1,78.1,2135.28,2344.16,131,115,169.6666667
56.8,80,2148.24,2230.48,130,114.4,168.6666667
57.5,90.7,2199.36,2116.8,130,113.8,167.3333333
57.3,98.7,2175.12,1585.64,126,112.6,168
57.2,101,1374.48,1758.12,127,112.4,169.6666667
56,105.8,1255.92,2342.2,128,114,169.3333333
56.5,105.2,1079.76,2201.08,127,114,169
57.6,105.8,1055.28,2353.96,127,113.8,167.6666667
62.3,105.9,795.72,2126.6,126,113.8,165.6666667
65.6,105.8,643.8,1475.88,124,112.8,166.3333333
65,108,605.4,1901.2,125,113.8,167
62,112,741.12,2389.24,125,114.8,166.3333333
59.9,110.4,1060.92,2377.48,124,115.2,165.3333333
58.2,106.2,1240.08,2173.64,124,114.6,164.6666667
56.7,104.5,1575.84,1999.2,124,115,163.6666667
56.3,105.9,1983.36,1716.96,123,114.6,165.6666667
57.1,111.8,2114.88,2585.24,124,115.6,164.3333333
58,122,2305.68,2234.4,123,114.8,163.6666667
61.4,119.5,2454.24,2177.56,123,114.2,162.6666667
64.7,119.7,2419.8,1760.08,123,113.4,162.3333333
65.2,121.3,2406.24,70,123,113,160.6666667
67.5,121.6,2450.52,266.56,123,111.8,162
76.2,120.6,2480.4,1995.28,126,112.6,163.3333333
84.9,114.6,2508.84,2500.96,127,114.2,159.3333333
84.7,100.4,2417.88,1148.56,125,111.4,163.3333333
87.7,93.2,2502.12,2538.2,132,113.4,163.3333333
90.1,85.4,2497.2,2461.76,139,112.6,161.3333333
91.2,80,2466,1956.08,148,112.6,160.6666667
97.4,76.2,2458.32,1840.44,160,116.6,164.3333333
104.6,77.3,2510.64,2702.84,172,122.4,169
125.2,82.6,2505.6,2710.68,182,125,173
130.7,86.7,2469.96,2154.04,185,123.8,173
127.6,91.1,2481,2377.48,180,121.8,172.3333333
120.1,88.3,2464.2,2005.08,176,119.8,175.3333333
116.3,84.6,2495.76,2506.84,175,120,173.6666667
110.1,81.4,2509.8,2718.52,173,120,168.3333333
102.6,77.1,2428.68,1328.88,166,117.6,169.6666667
101.4,76.6,2472.12,2038.4,165,118.4,170.3333333
99.5,76.6,2496.48,2448.04,164,119.4,168.3333333
95.4,76.1,2460.36,1850.24,161,118.4,167.6666667
90.6,75.8,2458.68,1814.96,160,118.2,169.6666667
85.5,75.5,2511,2659.72,161,119.8,166
78.3,73.8,2430.96,1370.04,158,117.4,169.6666667
76.1,74.3,2471.52,2003.12,156,117.8,173.6666667
76.2,74.4,2483.4,2216.76,156,117.4,175.3333333
72.8,73.6,2463.84,1901.2,156,117.2,178
73.6,73.9,2493,2463.72,158,118.8,178.6666667
72.1,74.3,2507.64,2644.04,156,118.2,180.3333333
72.9,76.4,2498.16,2628.36,156,117.8,180
71.8,87.5,2261.4,2477.44,154,118,179
71.4,122.4,2165.04,2355.92,151,118.6,176.3333333
64.8,204.5,2154.12,1174.04,147,116.2,178
65.6,267.5,2295.24,1417.08,147,116,180.6666667
65.8,309.4,2444.04,2381.4,146,116.4,176
70.2,282.4,2357.88,1256.36,143,113.6,177.6666667
66.1,280.9,2185.44,2293.2,147,115.4,176
64,247.6,1599.48,1860.04,147,114.6,174.6666667
61.4,224.7,1536.36,1638.56,151,114.4,176.6666667
60.8,211.7,1178.88,2334.36,153,116.2,177.3333333
61.3,206.5,1141.8,2404.92,151,116.4,176.3333333
67.5,193.7,1219.32,2154.04,147,116,175.3333333
64.3,192.3,1144.32,2087.4,146,116.2,173.3333333
61.3,185.6,1082.16,1656.2,143,115,171.6666667
59.9,177.2,1041.96,1483.72,141,114.4,172.3333333
59.7,167.3,1373.04,2265.76,142,115.2,172
62.5,166.2,1832.76,2257.92,143,115,171.3333333
69.7,172.8,2190.24,2157.96,144,115.2,170.6666667
