lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y
393.8,484.8,2430.12,1817.8992,920,242.16,306,209.478,309.522,315.444,459.595,594.94,300.67,444.975,583.263,553.898,556.792,762.693,977.583,553.806,759.852,962.98
381.7,475.3,2444.16,1987.596,882,243.12,307.92,224.14,315.399,318.462,462.601,595.012,312.394,450.821,586.219,553.851,556.737,762.712,977.596,553.761,753.99,960.044
334.6,443.9,2503.08,2715.3048,876,235.92,302.16,241.851,321.297,333.062,474.333,597.825,318.295,456.696,589.147,553.787,553.861,762.741,977.585,550.882,750.989,959.971
315,391.7,2423.88,1703.2392,836,240,309.36,259.487,333.075,338.95,477.229,597.878,324.246,456.776,592.1,553.843,556.753,762.72,974.775,550.928,756.849,960.056
285.5,373.5,2488.8,2557.8384,838,237.84,309.84,271.357,338.833,341.846,480.243,597.892,333.052,459.613,592.019,553.931,556.814,759.903,977.565,553.829,756.937,959.981
259,349.3,2460.96,2181.7536,816,237.84,306.48,291.81,341.851,344.938,480.313,597.974,338.953,474.302,594.964,553.895,556.753,759.813,977.573,553.806,759.841,960.015
242.7,327.7,2452.8,2080.8528,800,242.64,311.76,315.45,353.729,359.558,486.165,597.874,344.928,480.133,597.869,562.642,565.598,750.992,977.588,556.823,762.719,962.904
220.5,313.5,2490.48,2589.9432,792,238.32,302.88,321.423,359.509,362.376,486.21,598.055,353.669,480.223,597.933,565.567,568.493,750.99,974.743,559.733,762.734,957.065
209.5,293.4,2407.08,1525.8984,738,246,306.72,333.038,362.377,362.487,483.199,598.044,359.629,483.153,597.987,559.763,562.691,754.001,974.726,556.824,759.827,960.043
197.4,287.9,2482.8,2490.5712,714,249.6,306.48,338.86,362.524,365.437,483.24,598.069,362.459,483.219,598.028,565.613,568.541,759.861,974.729,562.642,759.86,959.978
185.7,277.9,2486.4,2553.252,676,253.92,305.04,339.029,365.555,371.345,494.923,600.838,362.621,483.279,600.844,568.533,571.448,759.839,974.721,565.565,762.671,959.989
174.3,266.9,2466.24,2297.9424,622,259.44,304.08,341.913,365.612,371.333,486.148,600.921,365.368,486.159,600.811,562.667,568.504,756.942,974.753,559.679,759.827,957.113
166.5,256,2451.84,2116.0152,574,269.52,304.32,341.921,371.337,374.325,489.064,600.973,365.579,483.23,600.802,568.523,571.467,759.876,974.743,565.582,759.795,957.103
161.4,249.3,2495.4,2644.98,532,268.56,302.16,344.842,368.516,374.317,486.168,601.041,365.526,489.032,600.898,562.701,568.515,753.981,974.819,559.758,759.824,957.123
157.7,243.1,2501.76,2709.1896,494,266.4,301.68,344.823,371.358,377.232,491.99,603.831,365.53,492.04,600.945,562.669,568.515,753.998,974.703,556.848,759.848,957.08
153.1,234.3,2500.08,2690.844,450,259.92,301.68,342.017,368.485,371.338,489.13,601.052,365.542,494.911,600.989,565.599,568.51,751.021,974.756,562.689,759.904,954.174
153.5,224.8,2492.76,2559.3672,406,255.6,301.92,341.906,371.316,377.217,489.113,601.071,365.474,486.114,600.921,565.554,568.506,748.112,974.759,559.734,759.841,957.035
154.5,217.2,2469.96,2273.4816,376,251.52,303.12,338.965,365.556,371.376,491.994,601.044,362.609,489.112,600.956,565.563,568.521,748.104,974.788,559.757,762.714,957.034
153.2,207.9,2456.88,2111.4288,342,252.96,313.44,335.952,365.561,368.437,486.16,600.999,365.43,489.084,600.958,562.617,562.696,748.052,974.765,556.84,759.841,954.213
148.2,204.5,2506.2,2712.2472,322,254.64,323.04,318.277,362.431,365.393,486.166,600.957,359.494,480.18,598.065,562.645,565.599,748.14,974.752,556.843,759.895,957.129
141.1,201.2,2496.84,2589.9432,308,258.24,341.04,309.557,359.5,362.416,483.202,600.876,353.666,480.296,598.064,562.683,565.597,753.944,974.802,559.716,762.703,957.02
133.2,195.4,2493.24,2544.0792,290,261.36,357.36,294.784,350.776,356.657,483.28,600.866,344.906,480.166,597.958,556.829,559.719,745.174,974.668,553.915,759.862,957.024
126,190.9,2495.88,2576.184,274,264.96,358.32,277.18,344.94,356.586,483.244,600.827,342.027,477.21,595.074,553.916,556.782,751.057,974.721,553.796,759.803,959.973
120.7,185.2,2470.92,2258.1936,256,264.96,353.76,265.297,341.879,344.912,483.152,598.11,339.045,462.539,594.979,553.875,556.801,753.921,974.758,550.915,756.912,957.06
117,178.7,2463.36,2161.8792,238,270.72,352.32,244.763,336.069,339.008,480.203,598.104,335.964,462.535,594.935,553.883,556.787,753.953,974.729,553.763,759.787,959.989
115.8,176.5,2487.12,2463.0528,222,276.72,348.24,224.169,324.288,335.955,477.352,598.017,318.464,456.713,592.092,553.843,556.801,753.966,974.713,550.9,759.838,959.978
116.5,174,2507.28,2718.3624,218,276.96,349.92,203.692,318.332,324.254,474.362,597.94,315.352,456.612,589.093,553.786,553.913,756.918,974.743,550.874,759.887,957.044
116.2,167.6,2490.6,2505.8592,206,274.08,353.52,194.673,315.4,321.288,471.453,597.933,303.672,447.902,589.106,553.755,553.858,756.893,974.819,550.862,759.806,954.193
114.4,160.7,2474.04,2293.356,204,269.28,356.88,176.982,306.561,315.303,459.64,597.884,297.733,442.043,583.283,556.746,556.838,756.955,974.794,553.878,756.883,954.218
109.7,156.2,2485.32,2440.1208,202,264.24,347.52,159.479,297.828,312.395,456.78,595.028,294.81,436.153,580.328,556.762,556.829,762.732,974.768,553.888,762.687,957.046
105.6,151.4,2469.12,2233.7328,194,262.8,342.72,150.555,294.726,297.825,456.644,595.069,291.74,436.101,577.482,559.742,562.647,762.737,977.622,559.683,762.762,957.139
100.3,150,2504.28,2681.6712,190,254.4,331.44,127.119,285.995,291.914,447.83,592.119,277.167,433.132,577.366,556.824,556.841,762.788,974.815,556.808,762.705,957.134
101.4,144.8,2413.32,1521.312,176,258.72,329.52,121.202,280.102,291.844,441.992,592.093,271.302,430.18,577.279,556.819,559.703,759.881,974.73,556.795,762.742,960.062
98.6,147.1,2502.48,2658.7392,180,256.08,326.4,109.372,271.423,288.86,439.085,592.047,268.313,427.281,574.494,562.629,562.666,762.707,974.777,559.754,762.808,957.115
96.6,145.9,2490.96,2510.4456,176,252.48,324.72,103.642,271.343,285.958,442.038,586.235,268.294,424.357,574.43,568.518,568.543,762.747,974.72,565.634,762.859,959.983
96.3,144.7,2455.44,2060.9784,172,251.76,322.8,100.568,271.167,277.227,439.048,583.269,265.339,412.659,574.31,565.608,565.632,759.886,974.784,565.583,759.807,962.935
96.2,144.3,2470.56,2250.5496,172,253.92,319.92,97.6198,271.193,277.2,436.215,580.426,268.198,430.176,574.387,565.634,568.541,762.767,974.782,565.617,759.758,959.971
93.8,144.9,2508.84,2739.7656,170,252,315.36,91.754,268.418,274.303,439.092,580.434,265.363,412.645,574.297,565.639,568.531,762.763,974.782,565.624,762.682,957.144
90,143.2,2507.16,2718.3624,168,247.44,305.52,88.7473,268.303,274.206,439.015,580.361,259.53,412.692,571.521,562.634,562.691,762.85,977.593,562.638,762.723,957.125
89.1,140.2,2452.8,2022.7584,166,249.6,312.72,85.8479,268.261,271.408,436.053,580.297,259.499,415.575,571.448,571.415,571.457,765.748,977.635,568.575,765.711,960.055
88.4,140.5,2487.24,2461.524,174,249.12,325.44,83.0571,268.179,271.26,436.013,577.483,259.524,421.363,571.397,568.576,568.538,765.716,974.822,571.437,765.746,962.914
87.9,139.5,2478.72,2356.0368,188,248.88,343.2,83.0042,265.445,271.34,436.038,577.463,256.548,415.46,568.562,568.571,571.456,765.722,977.607,568.515,762.794,959.961
88.8,139.1,2475.48,2311.7016,208,252,366.48,83.0678,265.442,271.304,433.22,577.388,256.576,412.495,559.694,568.574,571.431,762.891,977.723,568.542,765.688,957.13
91.2,140.3,2507.64,2721.42,230,251.28,383.52,83.0695,265.406,271.17,433.082,577.375,256.586,412.457,559.677,565.586,565.627,762.804,977.65,565.568,762.847,960.019
92.1,140.4,2504.28,2680.1424,244,249.6,415.2,85.8147,265.379,271.213,433.21,577.448,253.635,412.579,556.871,568.522,568.531,765.659,977.71,568.527,765.746,959.964
96.2,140,2488.56,2479.8696,264,247.92,439.44,85.8476,265.386,271.198,433.138,577.38,253.665,412.647,559.713,565.586,565.622,762.789,977.709,565.564,762.875,959.975
104.1,140.9,2489.64,2492.1,280,245.28,466.8,85.8539,265.442,271.205,436.039,577.499,256.6,412.542,556.883,562.668,565.582,762.695,977.646,562.627,765.751,965.832
123.7,143.2,2461.2,2131.3032,294,248.88,464.88,85.8799,265.394,271.184,436.012,577.45,253.688,409.697,556.754,571.467,571.528,765.724,977.638,571.42,768.695,960.056
145.3,154,2476.68,2325.4608,344,253.2,437.52,85.9127,265.413,271.189,433.23,577.432,256.573,409.679,553.98,568.532,568.565,762.897,977.673,568.527,765.801,965.904
155.1,172.4,2506.2,2706.132,414,258.48,431.52,85.939,265.392,271.182,436.129,577.467,253.681,409.658,556.747,568.531,568.565,765.759,977.719,568.515,765.85,965.879
152.9,188.6,2507.28,2721.42,442,260.4,412.08,85.9551,265.408,271.198,436.051,577.463,256.534,409.59,553.964,568.505,568.532,765.665,977.682,565.6,765.841,965.851
166.8,193.4,2504.4,2675.556,506,256.32,388.56,85.95,265.442,271.226,436.059,577.489,256.584,409.643,553.967,565.585,565.628,765.658,977.745,562.677,765.803,962.97
181,205.6,2464.44,2203.1568,542,256.08,374.64,85.9795,268.206,271.309,436.127,577.529,256.546,409.631,553.982,565.598,568.52,765.649,977.746,562.659,765.754,965.846
197.1,224.1,2460.6,2213.8584,570,256.32,368.16,88.7835,268.275,271.391,436.207,580.324,256.61,409.64,556.723,568.525,571.421,765.75,980.555,568.504,771.606,965.891
229.4,237.7,2472.72,2368.2672,626,257.52,371.52,88.8064,268.222,271.337,436.108,580.272,256.573,409.707,556.758,565.589,568.503,765.714,980.634,562.686,765.856,965.914
247.3,268.1,2499.96,2715.3048,632,258.48,378,88.7829,268.205,271.246,436.182,580.281,259.474,412.543,556.833,568.57,571.447,765.758,980.573,568.553,768.636,968.854
286.2,286.8,2499,2715.3048,660,254.64,361.92,88.7757,265.413,271.239,439.012,580.331,253.678,412.545,559.704,568.532,571.429,762.87,980.568,568.496,765.821,968.819
321.2,325.7,2480.04,2463.0528,668,246,355.68,88.7993,265.407,271.202,436.184,580.341,256.531,412.617,562.652,568.537,568.563,765.696,980.595,568.514,765.704,971.674
353.3,348.5,2475.48,2386.6128,710,238.08,348.24,91.6958,265.358,268.444,433.164,580.376,256.57,412.485,565.64,571.431,571.488,765.716,977.784,568.54,765.735,968.774
400.5,345.3,2455.08,2131.3032,748,235.92,341.28,91.751,265.363,271.184,436.169,583.289,253.679,409.699,568.57,571.423,571.472,765.661,980.549,568.556,765.711,968.8
430.5,361.4,2462.52,2223.0312,800,235.68,344.4,94.6483,265.4,271.266,436.207,586.211,253.68,412.467,568.571,562.646,562.67,762.858,980.605,559.764,762.882,965.903
443.9,378.6,2499.96,2698.488,842,232.08,341.04,100.483,265.383,271.277,436.053,583.243,253.664,415.545,571.434,562.698,565.57,765.729,980.615,565.591,762.89,968.828
430.2,388.2,2499.6,2674.0272,852,229.2,333.84,100.552,268.237,271.349,436.177,583.319,259.474,418.479,574.291,565.591,568.513,765.769,980.567,565.593,765.688,962.96
421,402.8,2495.52,2651.0952,866,225.12,320.4,103.537,268.248,271.362,436.165,583.336,259.503,418.411,574.421,565.586,565.629,765.759,980.552,562.691,765.733,968.827
433.3,424.7,2463.36,2253.6072,886,222.96,321.84,106.495,268.266,271.366,436.061,586.169,262.436,418.496,574.422,565.592,565.623,765.711,977.732,565.577,765.738,965.919
469,446.7,2451,2086.968,918,223.2,321.36,109.494,268.346,274.233,439.045,586.265,265.31,415.588,574.441,568.545,571.446,765.715,977.767,568.527,765.693,968.805
478.9,471.1,2476.8,2423.304,942,220.08,308.16,121.103,268.325,274.203,436.116,589.147,262.473,424.368,577.269,565.61,568.533,762.833,977.793,562.689,765.722,968.8
489.5,468.4,2424.72,1758.276,920,223.92,310.32,126.972,271.18,277.149,441.964,592.089,268.219,430.228,577.271,562.698,565.603,762.803,980.581,562.643,765.723,968.775
524,472.1,2497.08,2684.7288,916,220.56,304.56,130.159,271.207,283.008,439.065,594.923,265.398,427.295,577.382,559.742,562.644,765.784,977.795,559.685,762.827,965.844
528.8,475.6,2476.56,2481.3984,922,217.2,302.16,141.728,271.4,288.857,450.781,595.021,268.306,430.251,577.425,562.659,565.572,762.878,980.561,559.724,765.658,965.867
531.9,465.4,2461.8,2244.4344,914,214.8,298.08,156.547,285.935,294.744,450.782,597.928,271.398,430.242,580.295,556.796,559.696,759.874,977.783,553.888,762.744,965.888
522.3,451.7,2450.88,2105.3136,884,215.04,299.52,174.087,291.815,294.887,456.702,597.995,283.036,436.075,586.185,559.698,559.765,759.77,977.758,556.755,759.904,965.88
468.2,441.6,2475.12,2446.236,866,212.88,296.88,180.129,294.952,306.598,459.706,598.005,291.922,436.238,586.233,556.743,556.801,759.786,977.738,553.841,762.685,965.851
435.6,410.5,2455.56,2164.9368,826,214.08,297.84,197.786,300.747,312.442,459.608,598.047,294.891,442.011,592.034,559.683,559.704,759.819,977.708,556.778,762.733,965.889
408.4,388.6,2490.24,2628.1632,802,213.36,297.84,215.408,312.514,315.513,462.576,598.008,306.596,453.694,594.96,556.789,559.719,759.833,977.771,553.86,762.73,960.053
382.1,371.5,2487.96,2588.4144,772,212.64,296.16,227.155,318.331,321.299,480.202,600.988,315.5,456.767,595.076,553.803,553.868,751.067,977.576,550.909,759.848,957.142
355.1,356.2,2478.84,2459.9952,770,210.24,293.28,244.872,324.21,333.083,477.304,603.824,318.448,459.661,597.85,553.878,556.732,756.92,977.683,553.808,759.854,957.146
329.5,344.1,2443.08,2025.816,784,211.68,297.6,262.495,333.099,338.897,480.196,601.058,324.323,465.542,598.013,553.903,556.779,756.923,974.813,553.801,759.898,957.084
301.3,340.1,2484.72,2528.7912,796,211.68,296.16,277.125,339.058,344.818,483.222,603.917,338.911,474.343,598.09,556.794,559.727,756.943,977.603,553.875,759.889,957.021
283,330.5,2495.88,2663.3256,798,210.96,294.72,294.745,344.945,356.608,489.052,603.965,341.912,480.251,600.819,565.63,571.431,759.827,977.646,559.76,759.788,957.098
261.1,323.2,2497.68,2669.4408,808,210.72,296.4,309.559,353.705,359.601,486.214,603.904,344.934,483.111,600.966,568.514,571.516,759.879,977.607,562.633,759.896,957.022
240.8,312.7,2492.76,2600.6448,784,210.72,294.96,321.311,359.615,362.56,497.903,603.868,353.737,486.133,601.065,565.557,568.583,759.883,977.65,559.695,759.853,957.108
222.5,302.7,2490.12,2551.7232,734,209.76,299.04,335.972,362.442,365.386,494.962,601.04,359.602,486.149,601.042,571.412,574.375,759.896,977.575,562.683,762.682,959.958
211.6,290.3,2450.88,2076.2664,670,212.64,310.08,350.753,368.437,371.327,494.941,600.994,365.505,486.171,601.075,565.572,568.549,759.775,974.797,559.711,759.893,957.089
194.6,283.2,2491.44,2588.4144,624,213.84,309.84,359.52,368.434,371.364,494.929,603.877,365.501,486.157,603.854,571.42,571.502,759.794,974.803,568.511,759.888,957.08
182.7,272.9,2491.32,2596.0584,568,216.48,312.24,362.548,371.348,371.401,494.97,603.928,368.411,486.153,601.005,556.792,559.723,756.892,974.731,553.878,756.916,957.067
171.6,261.1,2496.84,2687.7864,528,216,314.4,362.621,374.246,377.2,500.828,603.977,368.463,489.081,601.064,559.766,565.604,759.774,974.727,559.686,759.895,957.101
160.7,252.8,2487.12,2553.252,472,216.24,317.04,365.343,374.314,374.339,497.927,603.915,368.505,491.974,603.909,571.407,571.516,756.952,974.742,565.639,759.863,959.976
153.3,239.1,2466.6,2301,424,220.32,315.36,362.543,371.35,374.265,494.987,606.765,368.373,486.206,603.836,565.612,571.418,762.726,974.769,562.654,759.796,957.131
147.4,229.8,2451.96,2054.8632,378,224.4,312.24,359.531,368.525,371.361,497.874,606.816,368.356,486.14,601.075,562.691,565.6,759.865,974.668,559.757,759.797,954.206
146.5,222.2,2452.08,2039.5752,342,232.08,315.36,353.649,371.306,371.378,491.998,603.951,365.51,483.27,603.818,562.666,565.58,759.89,974.717,559.724,759.849,957.067
145.6,216,2508.24,2727.5352,328,236.16,315.6,341.896,368.366,374.258,497.871,603.984,365.36,486.084,603.811,565.568,568.502,756.859,974.665,559.764,759.904,957.062
138.6,205.9,2505.36,2692.3728,306,238.32,318.48,335.909,362.541,365.47,494.934,603.979,359.575,483.109,600.994,559.723,562.651,756.896,971.814,556.791,759.869,957.066
133.5,192.9,2497.2,2588.4144,282,241.68,320.88,318.476,359.631,362.484,494.951,603.96,359.499,483.258,600.933,556.802,559.712,753.981,974.767,553.887,762.689,960.009
129.8,183.2,2472.24,2270.424,268,244.56,327.12,309.586,356.668,362.401,489.05,603.905,347.869,480.228,600.927,562.644,565.576,759.894,974.79,556.842,762.777,960
127.4,174.6,2443.8,1906.5696,246,252.96,338.88,274.312,341.965,344.908,486.108,606.796,341.889,462.589,598.065,556.771,559.681,753.95,977.558,553.842,759.888,954.148
124.5,172.2,2499.96,2626.6344,234,256.8,346.32,262.441,338.949,341.892,483.147,601.053,336.069,462.585,597.855,553.902,559.681,762.723,974.734,550.953,762.682,957.068
119.9,167.3,2506.44,2709.1896,224,263.04,352.32,244.783,333.062,338.886,480.319,601.047,324.246,459.562,594.996,556.772,556.847,759.849,974.768,553.873,756.935,957.107
113.4,161.6,2505.24,2696.9592,210,261.36,355.68,224.16,321.384,335.959,480.287,600.984,318.304,456.573,594.95,556.735,556.814,762.757,974.803,553.825,759.877,957.035
110.9,157.3,2473.08,2282.6544,200,256.56,344.4,206.515,318.372,324.226,477.225,600.914,315.438,453.701,592.042,556.796,559.702,762.796,974.791,553.896,762.822,959.972
108.6,156,2459.4,2111.4288,192,255.84,323.04,194.744,315.376,318.524,477.339,600.901,303.705,447.851,586.243,556.773,559.72,762.826,974.824,553.826,762.882,959.97
105.4,153.6,2467.32,2209.272,188,259.2,322.8,177.062,303.633,315.363,468.459,598.039,294.848,439.014,583.221,556.822,559.737,762.731,974.752,553.904,765.652,957.15
101,152.1,2508,2730.5928,180,248.4,307.92,159.447,294.938,309.535,459.614,597.963,291.877,436.229,580.32,562.655,565.59,762.833,974.799,559.684,762.831,959.963
100.9,145.7,2409.24,1473.9192,164,251.52,307.92,150.61,291.921,297.797,456.717,597.858,286.022,433.239,577.503,556.827,559.74,759.896,974.809,556.744,762.847,962.916
96.5,146.6,2506.56,2712.2472,168,247.92,302.16,133.057,291.722,294.831,453.667,595.068,280.099,433.118,577.294,556.771,556.826,762.766,974.766,556.738,759.86,959.994
93.8,144.5,2497.08,2591.472,168,244.32,294.72,127.052,283.043,291.897,447.877,592.078,271.385,433.056,577.296,562.683,565.588,762.696,974.81,562.625,762.798,960.054
93.6,142.7,2471.16,2261.2512,162,241.44,290.16,115.292,271.353,280.155,439.078,589.193,268.34,427.229,574.498,565.63,568.508,762.827,974.806,562.7,762.85,960.025
94.5,141.9,2465.76,2192.4552,162,242.4,289.68,106.553,271.351,285.957,439.128,586.243,268.215,430.208,574.44,565.586,565.639,762.822,974.807,562.661,762.904,957.149
94.2,143.2,2508.36,2736.708,160,239.76,282.72,100.508,268.442,274.308,436.063,580.392,265.397,415.585,571.512,565.576,565.632,762.783,974.737,562.655,762.831,962.974
94.4,142.9,2497.32,2597.5872,156,235.2,270.72,91.7473,268.353,274.296,436.173,580.433,259.49,412.566,568.562,565.591,568.548,762.7,974.723,562.658,762.76,962.927
95.3,141.7,2448,1967.7216,156,236.88,273.12,88.7585,265.417,271.345,433.224,580.375,253.626,412.626,565.593,565.561,565.636,762.864,974.816,562.648,762.695,960.054
94.5,143.1,2495.4,2573.1264,174,234.48,281.04,85.8777,268.242,274.198,436.011,580.292,256.583,415.454,559.727,565.582,568.527,762.88,977.603,562.692,762.785,957.15
92.3,141.2,2485.68,2449.2936,196,231.84,302.16,85.848,268.187,274.226,433.243,580.284,250.77,409.644,556.796,562.699,565.602,762.871,977.571,562.694,765.791,960.062
91.9,140.2,2468.76,2233.7328,222,233.52,343.68,85.9035,265.368,271.342,433.132,577.503,250.76,409.683,553.965,565.566,568.496,762.741,977.597,562.66,762.776,959.993
89.5,140.6,2508.72,2741.2944,254,231.12,373.2,88.7731,265.299,271.246,433.117,577.506,250.689,409.607,553.817,565.593,568.505,765.681,977.605,562.693,762.802,959.978
